CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
16	9	213	4.05	222
17	7	242	2.81	249
18	6	218	2.68	224
19	4	209	1.88	213
20	4	221	1.78	225
21	5	224	2.18	229
22	4	216	1.82	220
23	8	217	3.56	225
24	4	233	1.69	237
25	6	231	2.53	237
26	7	203	3.33	210
27	6	233	2.51	239
28	5	217	2.25	222
29	9	224	3.86	233
30	2	201	0.99	203
31	3	227	1.30	230
32	5	225	2.17	230
33	5	226	2.16	231
34	8	228	3.39	236
35	5	219	2.23	224
36	6	217	2.69	223
37	3	235	1.26	238
38	4	227	1.73	231
39	6	220	2.65	226
40	3	245	1.21	248
41	5	233	2.10	238
42	4	215	1.83	219
43	4	211	1.86	215
44	2	210	0.94	212
45	3	225	1.32	228
46	2	226	0.88	228
47	4	206	1.90	210
48	4	199	1.97	203
49	3	238	1.24	241
50	2	219	0.90	221
51	9	223	3.88	232
52	5	197	2.48	202
53	4	218	1.80	222
54	6	210	2.78	216
55	3	211	1.40	214
56	3	195	1.52	198
57	6	222	2.63	228
58	4	191	2.05	195
59	4	172	2.27	176
60	8	177	4.32	185
61	3	195	1.52	198
62	5	197	2.48	202
63	8	190	4.04	198
64	3	195	1.52	198
65	3	181	1.63	184
66	3	207	1.43	210
67	3	180	1.64	183
68	2	199	1.00	201
69	3	169	1.74	172
70	4	175	2.23	179
71	5	205	2.38	210
72	4	168	2.33	172
73	7	184	3.66	191
74	2	185	1.07	187
75	4	176	2.22	180
76	5	157	3.09	162
77	4	154	2.53	158
78	1	160	0.62	161
79	9	195	4.41	204
80	3	140	2.10	143
81	0	173	0.00	173
82	0	155	0.00	155
83	3	139	2.11	142
84	4	152	2.56	156
85	3	161	1.83	164
86	3	153	1.92	156
87	4	143	2.72	147
88	2	139	1.42	141
89	4	137	2.84	141
90	2	147	1.34	149
91	4	130	2.99	134
92	4	156	2.50	160
93	7	124	5.34	131
94	1	142	0.70	143
95	5	128	3.76	133
96	4	105	3.67	109
97	7	114	5.79	121
98	4	117	3.31	121
99	2	127	1.55	129
100	1	79	1.25	80

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	145	281	34.04	426
2	134	343	28.09	477
3	105	341	23.54	446
4	64	435	12.83	499
5	51	513	9.04	564
6	44	580	7.05	624
7	28	676	3.98	704
8	45	683	6.18	728
9	32	653	4.67	685
10	22	673	3.17	695
11	44	632	6.51	676
12	35	604	5.48	639
13	23	644	3.45	667
14	27	584	4.42	611
15	32	627	4.86	659
16	36	577	5.87	613
17	30	572	4.98	602
18	24	581	3.97	605
19	34	597	5.39	631
20	37	627	5.57	664
21	28	599	4.47	627
22	25	595	4.03	620
23	24	566	4.07	590
24	28	566	4.71	594
25	32	621	4.90	653
26	33	643	4.88	676
27	17	627	2.64	644
28	31	684	4.34	715
29	26	673	3.72	699
30	25	616	3.90	641
31	20	605	3.20	625
32	23	645	3.44	668
33	23	654	3.40	677
34	25	660	3.65	685
35	16	659	2.37	675
36	28	663	4.05	691
37	20	674	2.88	694
38	22	643	3.31	665
39	21	683	2.98	704
40	27	628	4.12	655
41	24	640	3.61	664
42	17	646	2.56	663
43	23	665	3.34	688
44	13	686	1.86	699
45	21	679	3.00	700
46	23	686	3.24	709
47	27	642	4.04	669
48	29	616	4.50	645
49	23	636	3.49	659
50	14	619	2.21	633
51	14	621	2.20	635
52	15	646	2.27	661
53	24	638	3.63	662
54	25	627	3.83	652
55	26	601	4.15	627
56	20	660	2.94	680
57	19	564	3.26	583
58	25	578	4.15	603
59	18	619	2.83	637
60	23	541	4.08	564
61	17	556	2.97	573
62	14	577	2.37	591
63	17	568	2.91	585
64	19	566	3.25	585
65	21	579	3.50	600
66	20	529	3.64	549
67	19	501	3.65	520
68	21	544	3.72	565
69	19	519	3.53	538
70	15	551	2.65	566
71	16	502	3.09	518
72	21	479	4.20	500
73	15	503	2.90	518
74	17	495	3.32	512
75	17	509	3.23	526
76	18	497	3.50	515
77	17	478	3.43	495
78	18	498	3.49	516
79	14	457	2.97	471
80	11	482	2.23	493
81	14	463	2.94	477
82	12	441	2.65	453
83	11	439	2.44	450
84	16	445	3.47	461
85	16	406	3.79	422
86	12	413	2.82	425
87	9	440	2.00	449
88	15	412	3.51	427
89	15	408	3.55	423
90	17	393	4.15	410
91	14	381	3.54	395
92	16	314	4.85	330
93	18	336	5.08	354
94	14	369	3.66	383
95	19	338	5.32	357
96	10	329	2.95	339
97	10	358	2.72	368
98	17	292	5.50	309
99	10	337	2.88	347
100	5	263	1.87	268

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	33	34	49.25	67
2	49	36	57.65	85
3	64	45	58.72	109
4	37	36	50.68	73
5	27	27	50.00	54
6	23	24	48.94	47
7	19	20	48.72	39
8	29	21	58.00	50
9	21	21	50.00	42
10	20	12	62.50	32
11	40	13	75.47	53
12	38	23	62.30	61
13	36	17	67.92	53
14	23	19	54.76	42
15	33	16	67.35	49
16	20	14	58.82	34
17	22	21	51.16	43
18	24	12	66.67	36
19	21	9	70.00	30
20	18	16	52.94	34
21	26	20	56.52	46
22	30	16	65.22	46
23	26	11	70.27	37
24	30	13	69.77	43
25	30	13	69.77	43
26	14	10	58.33	24
27	26	16	61.90	42
28	17	13	56.67	30
29	24	7	77.42	31
30	22	11	66.67	33
31	19	3	86.36	22
32	18	8	69.23	26
33	24	8	75.00	32
34	16	13	55.17	29
35	23	16	58.97	39
36	21	9	70.00	30
37	15	11	57.69	26
38	23	9	71.88	32
39	17	9	65.38	26
40	14	8	63.64	22
41	16	7	69.57	23
42	12	10	54.55	22
43	17	11	60.71	28
44	14	5	73.68	19
45	17	5	77.27	22
46	13	6	68.42	19
47	21	8	72.41	29
48	8	4	66.67	12
49	10	6	62.50	16
50	13	6	68.42	19
51	9	8	52.94	17
52	14	5	73.68	19
53	15	6	71.43	21
54	12	6	66.67	18
55	8	1	88.89	9
56	13	4	76.47	17
57	17	8	68.00	25
58	11	7	61.11	18
59	7	5	58.33	12
60	10	5	66.67	15
61	7	1	87.50	8
62	7	3	70.00	10
63	4	2	66.67	6
64	14	3	82.35	17
65	6	3	66.67	9
66	9	10	47.37	19
67	9	5	64.29	14
68	9	5	64.29	14
69	7	1	87.50	8
70	9	5	64.29	14
71	6	4	60.00	10
72	6	6	50.00	12
73	6	2	75.00	8
74	9	3	75.00	12
75	9	3	75.00	12
76	6	4	60.00	10
77	4	4	50.00	8
78	10	2	83.33	12
79	10	2	83.33	12
80	4	3	57.14	7
81	7	4	63.64	11
82	8	4	66.67	12
83	4	0	100.00	4
84	8	3	72.73	11
85	3	6	33.33	9
86	4	2	66.67	6
87	6	4	60.00	10
88	7	2	77.78	9
89	3	7	30.00	10
90	2	5	28.57	7
91	1	0	100.00	1
92	4	2	66.67	6
93	4	3	57.14	7
94	5	2	71.43	7
95	6	1	85.71	7
96	3	0	100.00	3
97	2	3	40.00	5
98	5	2	71.43	7
99	2	2	50.00	4
100	0	2	0.00	2

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	37	179	17.13	216
2	15	58	20.55	73
3	16	78	17.02	94
4	13	113	10.32	126
5	11	124	8.15	135
6	4	136	2.86	140
7	3	87	3.33	90
8	2	77	2.53	79
9	2	76	2.56	78
10	6	75	7.41	81
11	13	90	12.62	103
12	2	70	2.78	72
13	5	59	7.81	64
14	3	79	3.66	82
15	7	70	9.09	77
16	3	76	3.80	79
17	1	69	1.43	70
18	4	83	4.60	87
19	2	83	2.35	85
20	1	53	1.85	54
21	1	69	1.43	70
22	5	71	6.58	76
23	2	59	3.28	61
24	1	65	1.52	66
25	0	66	0.00	66
26	4	57	6.56	61
27	1	40	2.44	41
28	1	42	2.33	43
29	2	77	2.53	79
30	5	56	8.20	61
31	0	48	0.00	48
32	0	51	0.00	51
33	0	36	0.00	36
34	0	56	0.00	56
35	0	50	0.00	50
36	0	54	0.00	54
37	1	54	1.82	55
38	0	38	0.00	38
39	0	45	0.00	45
40	1	52	1.89	53
41	1	46	2.13	47
42	0	35	0.00	35
43	1	31	3.12	32
44	4	37	9.76	41
45	0	35	0.00	35
46	0	31	0.00	31
47	0	28	0.00	28
48	1	35	2.78	36
49	1	40	2.44	41
50	1	28	3.45	29
51	1	35	2.78	36
52	1	38	2.56	39
53	1	38	2.56	39
54	0	33	0.00	33
55	0	23	0.00	23
56	0	25	0.00	25
57	0	30	0.00	30
58	2	31	6.06	33
59	0	23	0.00	23
60	0	27	0.00	27
61	0	22	0.00	22
62	1	18	5.26	19
63	1	21	4.55	22
64	0	24	0.00	24
65	0	28	0.00	28
66	0	17	0.00	17
67	0	25	0.00	25
68	0	19	0.00	19
69	0	20	0.00	20
70	0	16	0.00	16
71	0	21	0.00	21
72	0	17	0.00	17
73	0	15	0.00	15
74	1	20	4.76	21
75	0	14	0.00	14
76	1	18	5.26	19
77	0	12	0.00	12
78	1	20	4.76	21
79	0	10	0.00	10
80	1	17	5.56	18
81	0	17	0.00	17
82	0	15	0.00	15
83	1	9	10.00	10
84	0	21	0.00	21
85	0	5	0.00	5
86	0	9	0.00	9
87	0	12	0.00	12
88	0	10	0.00	10
89	0	15	0.00	15
90	1	13	7.14	14
91	0	8	0.00	8
92	1	14	6.67	15
93	0	11	0.00	11
94	0	11	0.00	11
95	1	14	6.67	15
96	0	10	0.00	10
97	0	5	0.00	5
98	1	7	12.50	8
99	0	6	0.00	6
100	0	10	0.00	10

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	67	141	32.21	208
2	51	166	23.50	217
3	43	169	20.28	212
4	30	178	14.42	208
5	30	196	13.27	226
6	24	259	8.48	283
7	16	265	5.69	281
8	30	269	10.03	299
9	11	276	3.83	287
10	16	250	6.02	266
11	19	214	8.15	233
12	12	229	4.98	241
13	3	212	1.40	215
14	5	222	2.20	227
15	10	237	4.05	247
16	29	215	11.89	244
17	4	213	1.84	217
18	11	193	5.39	204
19	10	196	4.85	206
20	12	183	6.15	195
21	7	165	4.07	172
22	6	211	2.76	217
23	9	184	4.66	193
24	10	198	4.81	208
25	7	164	4.09	171
26	6	179	3.24	185
27	6	185	3.14	191
28	8	172	4.44	180
29	8	164	4.65	172
30	5	157	3.09	162
31	6	174	3.33	180
32	6	140	4.11	146
33	6	166	3.49	172
34	7	141	4.73	148
35	5	151	3.21	156
36	5	150	3.23	155
37	6	157	3.68	163
38	3	149	1.97	152
39	1	114	0.87	115
40	3	126	2.33	129
41	3	130	2.26	133
42	3	116	2.52	119
43	3	119	2.46	122
44	8	122	6.15	130
45	4	113	3.42	117
46	3	136	2.16	139
47	3	111	2.63	114
48	6	108	5.26	114
49	5	112	4.27	117
50	4	105	3.67	109
51	2	107	1.83	109
52	1	102	0.97	103
53	3	91	3.19	94
54	5	97	4.90	102
55	2	82	2.38	84
56	3	75	3.85	78
57	2	81	2.41	83
58	2	83	2.35	85
59	1	75	1.32	76
60	2	84	2.33	86
61	1	66	1.49	67
62	0	83	0.00	83
63	3	77	3.75	80
64	5	68	6.85	73
65	0	86	0.00	86
66	5	66	7.04	71
67	5	66	7.04	71
68	0	63	0.00	63
69	1	71	1.39	72
70	2	61	3.17	63
71	1	62	1.59	63
72	2	55	3.51	57
73	3	62	4.62	65
74	1	63	1.56	64
75	3	52	5.45	55
76	2	49	3.92	51
77	2	53	3.64	55
78	2	46	4.17	48
79	3	46	6.12	49
80	1	52	1.89	53
81	0	56	0.00	56
82	0	45	0.00	45
83	3	39	7.14	42
84	4	47	7.84	51
85	1	43	2.27	44
86	2	44	4.35	46
87	2	33	5.71	35
88	1	41	2.38	42
89	2	45	4.26	47
90	3	28	9.68	31
91	1	42	2.33	43
92	1	41	2.38	42
93	1	40	2.44	41
94	2	32	5.88	34
95	1	33	2.94	34
96	2	31	6.06	33
97	0	28	0.00	28
98	1	28	3.45	29
99	0	28	0.00	28
100	2	26	7.14	28

