"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"6389","NC_035780.1",4505868,4505868,"-",3.77696949397401e-06,0.000106709284944739,55.5555555555556
"6643","NC_035780.1",5803424,5803424,"+",1.48765720702579e-23,1.35182284632754e-20,-56.3050244553135
"6770","NC_035780.1",6240363,6240363,"+",0.000267843175998437,0.00345641339575253,-52.3809523809524
"7032","NC_035780.1",6440336,6440336,"-",4.47823101414967e-08,2.35057838342106e-06,50.3192848020434
"7997","NC_035780.1",7404773,7404773,"+",8.29531918303197e-14,1.69783230229247e-11,-68.8888888888889
"8276","NC_035780.1",8049113,8049113,"+",2.25632292193692e-11,2.74455192358843e-09,52.6315789473684
"8371","NC_035780.1",8156135,8156135,"-",5.83504702939753e-06,0.000154004819039583,54.5454545454546
"8877","NC_035780.1",8693288,8693288,"+",6.43524320883833e-11,7.07340017165561e-09,-63.6470588235294
"9053","NC_035780.1",8833125,8833125,"+",2.93615930867447e-11,3.47686940852932e-09,69.2028985507246
"9491","NC_035780.1",9997878,9997878,"+",1.31507166121814e-11,1.68382134273325e-09,-63.0402384500745
"10077","NC_035780.1",11159582,11159582,"-",3.77571919634582e-09,2.68113658996497e-07,54.1866028708134
"10834","NC_035780.1",13149311,13149311,"-",2.5113582105145e-07,1.06159866855782e-05,-52
"12333","NC_035780.1",15389759,15389759,"-",2.04293673945635e-15,5.61299277158519e-13,-53.4359153698199
"12854","NC_035780.1",15513039,15513039,"+",0.000145914219796212,0.0021442082549145,-62.5
"12880","NC_035780.1",15534532,15534532,"+",6.00351006292009e-40,3.55017012467674e-36,54.04329004329
"13078","NC_035780.1",15800739,15800739,"+",1.1708822013448e-13,2.31036996732743e-11,-65.1685393258427
"13305","NC_035780.1",15832826,15832826,"-",0.00015862812843444,0.00229058146813184,54.6666666666667
"14120","NC_035780.1",17099092,17099092,"-",3.15928821239762e-05,0.000627153543405846,-51.4945652173913
"14550","NC_035780.1",17500582,17500582,"+",1.66099156405934e-29,3.43250960559952e-26,-51.7570621468927
"14902","NC_035780.1",17728106,17728106,"+",2.28716133709259e-06,7.02238183753687e-05,57.1070234113712
"16341","NC_035780.1",19481010,19481010,"-",9.85057063325934e-21,6.36358284587091e-18,60.1854193004636
"16360","NC_035780.1",19482570,19482570,"-",3.71210560891407e-31,9.77292905943427e-28,73.3733733733734
"16387","NC_035780.1",19485182,19485182,"+",3.02856567835481e-08,1.66921520480824e-06,53.4632034632035
"16627","NC_035780.1",19734460,19734460,"+",4.26449493971758e-24,4.17092453100957e-21,-74.2207792207792
"17076","NC_035780.1",19938112,19938112,"+",4.44016750796653e-38,2.13337227213486e-34,-51.2441314553991
"17593","NC_035780.1",19968154,19968154,"-",2.10022883894118e-07,9.09815674835307e-06,-54.2311661506708
"18844","NC_035780.1",21869093,21869093,"-",1.87285201505834e-07,8.24269501113327e-06,60.8695652173913
"19217","NC_035780.1",21879450,21879450,"-",1.17194116998935e-13,2.31127302575218e-11,58.1439393939394
"19319","NC_035780.1",21884270,21884270,"+",2.46399383466745e-28,4.40512701999863e-25,53.9014877943088
"19562","NC_035780.1",21917444,21917444,"+",8.58416579537437e-13,1.42283528626182e-10,-63.013698630137
"19632","NC_035780.1",21941412,21941412,"-",7.01475763195356e-56,1.49795043652002e-51,-68.1981900859934
"20058","NC_035780.1",22258705,22258705,"+",8.96048818112749e-30,1.89242014313045e-26,-56.0975609756098
"20219","NC_035780.1",22277107,22277107,"+",7.29697768555085e-34,2.48211473873498e-30,59.7340059619353
"20506","NC_035780.1",22723800,22723800,"-",1.19204089545737e-16,4.06199452894544e-14,-55.8823529411765
"20627","NC_035780.1",23179514,23179514,"-",6.09264718811838e-06,0.000159745759400305,56.6666666666667
"20692","NC_035780.1",23288707,23288707,"+",7.76060261021710e-11,8.36979900563459e-09,50.2836169502836
"21318","NC_035780.1",23757982,23757982,"+",1.41726104537426e-08,8.61965831772377e-07,60.3658536585366
"21536","NC_035780.1",24214351,24214351,"+",1.50614918560647e-23,1.36475655473913e-20,-51.4357053682896
"21617","NC_035780.1",24234377,24234377,"+",1.02616350747766e-16,3.53747246394108e-14,50.8131165022661
"21965","NC_035780.1",24258694,24258694,"+",6.01539231985254e-09,4.04863919823599e-07,67.5194660734149
"22244","NC_035780.1",24544153,24544153,"+",4.26525181319443e-26,5.48315807814956e-23,-53.5261945883708
"22967","NC_035780.1",25201661,25201661,"-",2.59990830752861e-11,3.11516425469427e-09,59.0985915492958
"23055","NC_035780.1",25208393,25208393,"-",4.72499914732009e-13,8.23380594583608e-11,55.8213716108453
"23099","NC_035780.1",25212672,25212672,"-",4.46224848762075e-11,5.10168124983352e-09,-51.2933406714364
"23218","NC_035780.1",25437703,25437703,"+",2.19518273647533e-21,1.53693539701739e-18,-52.4919067982894
"24567","NC_035780.1",26226479,26226479,"+",2.27472440546005e-05,0.000479806570283365,-57.1428571428571
"25208","NC_035780.1",26401382,26401382,"-",6.19005896620865e-09,4.15600990392297e-07,-52.8301886792453
"25921","NC_035780.1",26637509,26637509,"+",3.76780758409309e-11,4.37408092770862e-09,70.9486166007905
"25949","NC_035780.1",26637855,26637855,"+",3.33932113743467e-12,4.88788234401585e-10,-52.8301886792453
"25950","NC_035780.1",26637856,26637856,"-",4.63310998270227e-39,2.48089979280325e-35,-50.9832435902475
"26327","NC_035780.1",26673711,26673711,"+",1.56280570138442e-05,0.00035215316397697,-58.9285714285714
"26435","NC_035780.1",26679745,26679745,"+",1.99181231938091e-09,1.51755528779685e-07,-53.3333333333333
"26854","NC_035780.1",26979585,26979585,"+",1.7050475084481e-06,5.46515071654216e-05,51.7406962785114
"26855","NC_035780.1",26979586,26979586,"-",2.23249973568207e-13,4.14751728079867e-11,73.109756097561
"27209","NC_035780.1",27396184,27396184,"-",1.07342913430549e-11,1.3995975642122e-09,62.5
"27352","NC_035780.1",27482718,27482718,"-",1.75856737604246e-19,9.81063388487669e-17,53.7488174077578
"27906","NC_035780.1",27832873,27832873,"-",6.05381537419932e-12,8.37031216040327e-10,-55.1020408163265
"28402","NC_035780.1",28298123,28298123,"+",1.56609108248862e-10,1.57172123713502e-08,53.3333333333333
"28671","NC_035780.1",28402085,28402085,"-",2.14495648315579e-15,5.87230570843094e-13,-66.3551401869159
"28676","NC_035780.1",28404275,28404275,"-",2.66753123166751e-05,0.000547036137890956,52.4813895781638
"28719","NC_035780.1",28493520,28493520,"+",1.65985621922113e-09,1.28890987134003e-07,-52.6684636118598
"28720","NC_035780.1",28493521,28493521,"-",1.39184415915638e-18,6.7464406276637e-16,-56.4102564102564
"28874","NC_035780.1",28562487,28562487,"-",8.72509005769394e-28,1.42711619565276e-24,58.6538461538462
"29033","NC_035780.1",28739458,28739458,"+",3.95318815649543e-18,1.76073488379758e-15,58.2038834951456
"30072","NC_035780.1",29883075,29883075,"-",2.72214055785564e-09,2.00139239908796e-07,-54.3970315398887
"30101","NC_035780.1",29921854,29921854,"-",7.02214827241928e-31,1.76415135764693e-27,-75.8693609022557
"30470","NC_035780.1",29974496,29974496,"-",1.16338258268551e-06,3.93696815105533e-05,50.0470809792844
"31136","NC_035780.1",30659892,30659892,"-",2.21098951650967e-08,1.26938505460069e-06,51.8560606060606
"31778","NC_035780.1",31303160,31303160,"+",3.40242414333456e-06,9.77571009579899e-05,-58.7412587412587
"31787","NC_035780.1",31303208,31303208,"+",1.40891799475492e-17,5.66480679660003e-15,-63.525641025641
"31788","NC_035780.1",31303209,31303209,"-",6.37226399274501e-12,8.747682403844e-10,-71.0924369747899
"32008","NC_035780.1",31559425,31559425,"-",5.61111237061296e-10,4.90512161223577e-08,-52.5454545454545
"32512","NC_035780.1",32239946,32239946,"-",2.68817588472453e-07,1.12687155581152e-05,60.8695652173913
"32715","NC_035780.1",32386638,32386638,"+",1.39549581550174e-08,8.50837264780856e-07,-51.0204081632653
"33529","NC_035780.1",32704775,32704775,"-",2.06392543855215e-27,3.1606584056456e-24,55.3398058252427
"33790","NC_035780.1",32781382,32781382,"+",4.21013233883858e-17,1.56451744349233e-14,68.4493284493284
"33791","NC_035780.1",32781383,32781383,"-",5.35537181751593e-20,3.15717977324336e-17,53.4551651192855
"33906","NC_035780.1",32787879,32787879,"-",2.86929279429999e-12,4.26155280744627e-10,-60.8695652173913
"33913","NC_035780.1",32787978,32787978,"-",2.10719706576325e-18,9.87753504510601e-16,-57.4894514767932
"34153","NC_035780.1",32824911,32824911,"-",2.25326848213929e-27,3.42333735872085e-24,-59.4355285002767
"34171","NC_035780.1",32827936,32827936,"-",1.37887683378874e-10,1.40735103946024e-08,53.5551206784084
"34473","NC_035780.1",33176473,33176473,"+",2.04315345492531e-05,0.000439155057409098,-57.6998050682261
"34474","NC_035780.1",33176490,33176490,"+",7.09877919164159e-06,0.000181725390096385,-51.7738359201774
"34605","NC_035780.1",33196745,33196745,"+",2.90855106678066e-06,8.58267956090062e-05,54.5454545454545
"34646","NC_035780.1",33209728,33209728,"-",9.05782442659939e-14,1.83146684097382e-11,52.7931634752334
"35084","NC_035780.1",33934615,33934615,"+",1.38553683448398e-13,2.69382069739621e-11,-53.673835125448
"35176","NC_035780.1",34701341,34701341,"-",0.00023255293503071,0.00309879969555931,53.021978021978
"35502","NC_035780.1",34799703,34799703,"+",9.01442656993271e-08,4.35348326564001e-06,53.4825870646766
"35737","NC_035780.1",35955365,35955365,"-",9.7882599544367e-12,1.28408908115815e-09,69.0860215053763
"35740","NC_035780.1",35955464,35955464,"-",2.71346043709371e-12,4.04417025336122e-10,61.0169491525424
"35742","NC_035780.1",35955471,35955471,"-",1.58803545248244e-16,5.29864707214601e-14,63.231850117096
"35906","NC_035780.1",36061380,36061380,"-",3.52341214503181e-12,5.12417039035444e-10,51.6666666666667
"36075","NC_035780.1",36270311,36270311,"+",6.59147441946745e-12,9.00679167126251e-10,56.444099378882
"36282","NC_035780.1",36408644,36408644,"-",1.47508745889316e-19,8.28932080684569e-17,58.1081081081081
"36383","NC_035780.1",37108590,37108590,"-",1.16068966969179e-09,9.390492442133e-08,-68.4210526315789
"36421","NC_035780.1",37140761,37140761,"-",7.99634856924028e-08,3.90994996347398e-06,53.5714285714286
"36855","NC_035780.1",37992357,37992357,"+",8.05484282741546e-07,2.88035678468042e-05,61.6407982261641
"36944","NC_035780.1",38014598,38014598,"+",1.98123893388383e-08,1.15526943013033e-06,-50.2768872048965
"37326","NC_035780.1",38085932,38085932,"+",8.43653434202099e-18,3.50195346501924e-15,55.2865612648221
"37428","NC_035780.1",38132129,38132129,"+",5.97183328665139e-08,3.02428822135404e-06,68.4729064039409
"37429","NC_035780.1",38132130,38132130,"-",6.49463314013531e-08,3.25686490082484e-06,56.8627450980392
"37526","NC_035780.1",38241729,38241729,"-",9.1754315755972e-09,5.88294234515773e-07,53.5353535353535
"37880","NC_035780.1",39323505,39323505,"+",4.94913778340709e-07,1.90233423385976e-05,64.2857142857143
"38036","NC_035780.1",39661256,39661256,"+",1.38087746369274e-26,1.91616388945579e-23,-51.9738259370961
"38135","NC_035780.1",39872842,39872842,"+",1.10961123633419e-36,4.63596658811395e-33,53.6016949152542
"38303","NC_035780.1",39890298,39890298,"+",1.30443084019187e-17,5.30013828012411e-15,54.9825174825175
"38304","NC_035780.1",39890299,39890299,"-",2.62888792503139e-07,1.10423318589832e-05,50.4365690806369
"38502","NC_035780.1",40035124,40035124,"+",2.65036188151476e-10,2.51540217584611e-08,-66.6666666666667
"38529","NC_035780.1",40398911,40398911,"+",2.68835411127638e-07,1.12687155581152e-05,52.5974025974026
"39052","NC_035780.1",40644486,40644486,"+",2.36086273788774e-05,0.000494475315022936,54.2735042735043
"39295","NC_035780.1",40787927,40787927,"-",6.16153596372452e-05,0.00107922173012129,77.1241830065359
"40381","NC_035780.1",40888024,40888024,"-",2.81696993646328e-05,0.000570995184688883,-52.7972027972028
"40384","NC_035780.1",40914001,40914001,"-",6.51752107357371e-05,0.00112879313539709,50.3538928210313
"44178","NC_035780.1",41767250,41767250,"+",8.29688214810029e-05,0.00136960697074144,55.0925925925926
"45913","NC_035780.1",42709958,42709958,"+",5.74562033518139e-05,0.00101984933142938,57.5
"46010","NC_035780.1",42884512,42884512,"-",1.01787137810962e-07,4.83676899355114e-06,-56.2209302325581
"46819","NC_035780.1",43101045,43101045,"-",7.35558255113618e-08,3.63735496110888e-06,-65.625
"47122","NC_035780.1",43327057,43327057,"+",2.83646267075049e-06,8.409987083336e-05,53.8655462184874
"47159","NC_035780.1",43563119,43563119,"-",1.74005513621008e-08,1.0304067128761e-06,52.4137931034483
"47184","NC_035780.1",43924527,43924527,"+",3.38530428159549e-12,4.94389347225267e-10,-52.2257403613336
"47201","NC_035780.1",44059063,44059063,"+",7.0805947550708e-16,2.08393342646115e-13,-57.0917371502928
"47245","NC_035780.1",44465588,44465588,"-",2.80164204039169e-06,8.32508336174483e-05,-53.7593984962406
"47410","NC_035780.1",45314316,45314316,"-",6.1135962138787e-05,0.00107214397042024,66.6666666666667
"47477","NC_035780.1",45926536,45926536,"+",0.000173919519903579,0.00246481254090221,-60
"47678","NC_035780.1",46801232,46801232,"+",4.53363824943364e-08,2.37706426334647e-06,50.2539912917271
"47679","NC_035780.1",46801233,46801233,"-",1.09162100277679e-07,5.13830389321072e-06,57.3252279635258
"48021","NC_035780.1",46914084,46914084,"-",3.37169160699738e-08,1.83595461715246e-06,51.015873015873
"48506","NC_035780.1",48579390,48579390,"-",6.17944035232822e-15,1.55753057057113e-12,-60.3065241844769
"48585","NC_035780.1",49916827,49916827,"-",1.95649013577339e-14,4.50047642904191e-12,-62.1254946297343
"48634","NC_035780.1",50105335,50105335,"-",6.08898839628202e-05,0.0010685109923979,-57.0588235294118
"48681","NC_035780.1",50295488,50295488,"+",9.84564830025887e-12,1.29073661739382e-09,50.6017925736236
"49017","NC_035780.1",51428633,51428633,"-",2.21896977419926e-06,6.85131914819687e-05,-55.1111111111111
"50162","NC_035780.1",54211053,54211053,"+",4.80862371886024e-21,3.20889561365412e-18,-73.8528138528139
"50163","NC_035780.1",54211054,54211054,"-",1.55312271701721e-23,1.40137205098085e-20,-65.7827592491343
"51333","NC_035780.1",55173361,55173361,"+",2.37712107465802e-12,3.60011988652713e-10,54.9457994579946
"52299","NC_035780.1",56225146,56225146,"+",1.35461884061467e-16,4.57141518234205e-14,-56.1024082300678
"52304","NC_035780.1",56227937,56227937,"-",1.40971675008453e-10,1.43386279609753e-08,62.9534784464362
"52618","NC_035780.1",56833564,56833564,"+",0.000874495160553113,0.00855526931031429,-51.4705882352941
"52628","NC_035780.1",56833881,56833881,"-",1.02438581637143e-08,6.48041875355642e-07,69.0631808278867
"52758","NC_035780.1",56851980,56851980,"-",8.49249187900356e-08,4.124738050478e-06,57.1345029239766
"52969","NC_035780.1",56986220,56986220,"-",0.000329479512730745,0.00405885242561845,54.7058823529412
"53668","NC_035780.1",57296158,57296158,"+",3.79063006869324e-05,0.000727932969135779,-58.4291187739464
"53767","NC_035780.1",57337102,57337102,"-",2.57658355481612e-07,1.08499035581572e-05,-56.0869565217391
"54896","NC_035780.1",58873209,58873209,"+",1.38417280188413e-12,2.20582109972795e-10,60.0378787878788
"55786","NC_035780.1",59783797,59783797,"-",2.90655149709383e-05,0.000586215835095793,-60.7843137254902
"56072","NC_035780.1",60038569,60038569,"-",1.86667282975578e-09,1.43472488248395e-07,-82.7586206896552
"56546","NC_035780.1",60359487,60359487,"+",1.09434613953234e-65,4.20641375535009e-61,78.6560565870911
"56547","NC_035780.1",60359488,60359488,"-",2.62555588675891e-30,6.04313191543152e-27,66.0338785046729
"56627","NC_035780.1",60364889,60364889,"+",2.21446150884403e-23,1.96126232189392e-20,-53.114591453476
"57168","NC_035780.1",60930916,60930916,"-",6.39587706955295e-09,4.27626960221841e-07,-72.0833333333333
"57418","NC_035780.1",61204099,61204099,"+",2.02509921213093e-06,6.32538075171278e-05,-65.9919028340081
"57441","NC_035780.1",61211270,61211270,"-",5.04519312953976e-07,1.9340337986812e-05,-63.1578947368421
"57488","NC_035780.1",61253252,61253252,"-",1.91723534821597e-06,6.04049981787765e-05,70
"57825","NC_035780.1",61420662,61420662,"-",6.3909000589816e-13,1.09178415396698e-10,53.0481557377049
"58444","NC_035780.1",62013697,62013697,"+",1.9079151958955e-10,1.8789611235819e-08,57.2039072039072
"58848","NC_035780.1",62750215,62750215,"+",1.64953096258642e-20,1.03771128672142e-17,63.245163837347
"58849","NC_035780.1",62750218,62750218,"+",4.12621183228592e-29,7.93010254334745e-26,74.21875
"59607","NC_035780.1",63426172,63426172,"+",4.7526734506049e-10,4.24052433346131e-08,73.2608695652174
"59804","NC_035780.1",63585356,63585356,"-",5.20332199266454e-15,1.33158240478451e-12,-54.0936012077575
"59891","NC_035780.1",63619402,63619402,"+",3.06702968519972e-18,1.39679544965289e-15,54.797023887221
"61995","NC_035781.1",608639,608639,"-",5.48948869285579e-05,0.00098328860234466,-76.9230769230769
"62016","NC_035781.1",612040,612040,"+",0.000145221075223313,0.00213590061078732,-57.1428571428571
"62053","NC_035781.1",615385,615385,"+",6.77206083736175e-09,4.49960889271573e-07,-52.7878787878788
"62061","NC_035781.1",615508,615508,"+",2.49511675515649e-12,3.7536800037761e-10,-57.5764934434191
"62158","NC_035781.1",627774,627774,"-",8.37501112729708e-23,6.96788053271937e-20,59.1304347826087
"62264","NC_035781.1",631901,631901,"-",1.62827754759712e-19,9.12350254286092e-17,-67.512077294686
"63320","NC_035781.1",781537,781537,"-",2.12057339372647e-14,4.84601322925725e-12,52.3862375138735
"63335","NC_035781.1",783422,783422,"+",4.55917475655788e-10,4.08304160036986e-08,-52.0075757575758
"64179","NC_035781.1",1163653,1163653,"-",8.28241718412871e-06,0.000206940316782114,56.5284178187404
"64379","NC_035781.1",1306761,1306761,"+",2.15886597807544e-10,2.10027387999856e-08,86.3636363636364
"64562","NC_035781.1",1552255,1552255,"+",8.07552821676543e-16,2.36228804692978e-13,71.5750915750916
"64660","NC_035781.1",1680603,1680603,"+",2.97319264833245e-29,5.95222172013329e-26,75.695652173913
"64785","NC_035781.1",1730674,1730674,"+",4.88836329915028e-22,3.66271720480199e-19,65
"64872","NC_035781.1",1788917,1788917,"-",2.67088965796519e-10,2.53363347550062e-08,-65.8730158730159
"65000","NC_035781.1",1957509,1957509,"-",0.000366248989134493,0.00440673795472678,-50.6393861892583
"65084","NC_035781.1",2017610,2017610,"-",4.33839733820245e-10,3.89621428842124e-08,50.8474576271186
"65093","NC_035781.1",2017807,2017807,"+",8.37488865583578e-08,4.07689175647903e-06,56.4338235294118
"65156","NC_035781.1",2120100,2120100,"+",2.61657421139632e-06,7.86111209436814e-05,52
"65197","NC_035781.1",2178400,2178400,"-",6.09039583019994e-07,2.27149957581338e-05,61.1111111111111
"65304","NC_035781.1",2277405,2277405,"+",3.60078715688443e-35,1.33082634739028e-31,67.4603174603175
"66221","NC_035781.1",2455198,2455198,"+",2.99624460140505e-08,1.65472300072313e-06,-51.3311688311688
"66319","NC_035781.1",2480581,2480581,"-",2.13526665367398e-08,1.23353424739595e-06,61.3965744400527
"67015","NC_035781.1",2868926,2868926,"-",1.68780725921745e-07,7.52614988852254e-06,51.9114688128773
"67880","NC_035781.1",3285846,3285846,"-",1.5024701006742e-05,0.000340636308907745,-59.4155844155844
"67912","NC_035781.1",3287976,3287976,"-",4.51790020725874e-09,3.13404885690658e-07,-54.985119047619
"68166","NC_035781.1",3424477,3424477,"-",1.48862987424592e-26,2.04355333859419e-23,53.4259259259259
"69037","NC_035781.1",4134195,4134195,"+",6.71574707974461e-06,0.000173409783481977,-54.5787545787546
"71980","NC_035781.1",5486045,5486045,"-",0.000213768171961562,0.0029040625942364,-58.4558823529412
"72268","NC_035781.1",5588119,5588119,"-",6.67749884273368e-23,5.604096720914e-20,-54.7008547008547
"72295","NC_035781.1",5590785,5590785,"-",3.48453187549711e-20,2.10924969564572e-17,-52.0588235294118
"72748","NC_035781.1",5648773,5648773,"-",4.26442911489834e-39,2.34164005592409e-35,-51.4450927713878
"73030","NC_035781.1",5692097,5692097,"-",1.29488937761003e-05,0.000301323140513805,59.5238095238095
"73059","NC_035781.1",5791785,5791785,"+",2.86568692679649e-16,9.07334311695164e-14,-78.3625730994152
"73354","NC_035781.1",5855169,5855169,"-",1.78932129703113e-30,4.27188677918888e-27,-51.0473438833804
"73658","NC_035781.1",5918403,5918403,"-",4.72248721292618e-07,1.8269071964815e-05,-59.2592592592593
"73732","NC_035781.1",5928087,5928087,"+",2.61087063905031e-08,1.46953073128151e-06,69.0789473684211
"74038","NC_035781.1",6302037,6302037,"+",3.44569984431097e-05,0.000674224913971814,56.875
"75567","NC_035781.1",7626512,7626512,"-",6.25749613632037e-08,3.15234201876815e-06,-52.1541950113379
"76051","NC_035781.1",8578546,8578546,"+",4.35272496379397e-06,0.000120357306937562,-68.0555555555555
"76099","NC_035781.1",8594289,8594289,"-",3.49594211920909e-08,1.89628763420022e-06,56.1411992263056
"76219","NC_035781.1",8714307,8714307,"-",0.000776682517364269,0.0078227292803015,50.8241758241758
"76264","NC_035781.1",8718975,8718975,"+",1.02790882493296e-08,6.50056608377894e-07,57.2841133816744
"76348","NC_035781.1",8775601,8775601,"-",2.22510382552228e-22,1.7562187030489e-19,51.5981059485055
"77110","NC_035781.1",9369564,9369564,"+",7.63344874209545e-18,3.19273270520674e-15,58.9172625127681
"77200","NC_035781.1",9375666,9375666,"+",1.76962399316127e-19,9.84374215440595e-17,-62.0063879210221
"77201","NC_035781.1",9375667,9375667,"-",7.32240482557454e-12,9.89649528833689e-10,-56.9747899159664
"77249","NC_035781.1",9447463,9447463,"-",3.05256296121953e-08,1.68099525072347e-06,61.3725490196078
"77662","NC_035781.1",9564708,9564708,"-",3.14245409213904e-14,6.93390791707534e-12,-51.8960092730585
"78071","NC_035781.1",9849650,9849650,"-",6.61885627014505e-06,0.000171345329201118,58.5392051557465
"78147","NC_035781.1",9920310,9920310,"+",2.85342667375872e-15,7.66450940848665e-13,-53.6363636363636
"78673","NC_035781.1",10383012,10383012,"-",1.10758663459109e-18,5.42332122250678e-16,-57.469512195122
"78748","NC_035781.1",10426303,10426303,"+",2.682289903889e-70,1.28876284431096e-65,58.8271910845733
"78783","NC_035781.1",10427420,10427420,"+",1.36356377430031e-37,6.23955256119663e-34,66.6131621187801
"78784","NC_035781.1",10427421,10427421,"-",3.46418492618708e-07,1.40652018533363e-05,62.5925925925926
"78842","NC_035781.1",10430446,10430446,"-",3.57454191365546e-06,0.000101843550224617,-62.987012987013
"78955","NC_035781.1",10552690,10552690,"-",1.57112948379903e-09,1.22670298373811e-07,-55.1690821256039
"78957","NC_035781.1",10552755,10552755,"-",1.22127010066212e-11,1.56946845242925e-09,50.7076708020269
"79103","NC_035781.1",10818770,10818770,"-",4.16190062951707e-16,1.28907208531658e-13,-52.335626299792
"80093","NC_035781.1",11640581,11640581,"+",2.17667191889828e-08,1.25327956848682e-06,56.5591397849462
"80440","NC_035781.1",11960740,11960740,"+",8.67569424248879e-08,4.20574656263383e-06,56.0433604336043
"80441","NC_035781.1",11960741,11960741,"-",8.72483798830048e-18,3.60993129185383e-15,57.7796311741266
"80450","NC_035781.1",11960874,11960874,"-",1.12277776083245e-39,6.34661520534706e-36,50.5651658027852
"80784","NC_035781.1",12395711,12395711,"-",1.87260721366594e-07,8.24269501113327e-06,66.6666666666667
"81407","NC_035781.1",13003956,13003956,"+",2.7176200954961e-13,4.97187237001154e-11,-56.5217391304348
"81450","NC_035781.1",13030582,13030582,"+",1.82596400522155e-17,7.22076524685428e-15,-51.5424285044538
"81460","NC_035781.1",13033012,13033012,"-",1.14053095114091e-23,1.04379464333701e-20,-62.4223602484472
"81510","NC_035781.1",13044467,13044467,"+",1.49834154221548e-06,4.8873716532971e-05,-60.3995299647474
"81517","NC_035781.1",13045284,13045284,"+",1.75454667145811e-09,1.3558649149741e-07,-58.987090367428
"82108","NC_035781.1",13281050,13281050,"+",3.37557961508689e-14,7.41425614137495e-12,-52.7777777777778
"82220","NC_035781.1",13386335,13386335,"-",3.40887066750856e-10,3.14898134158752e-08,-83.3333333333333
"82950","NC_035781.1",13841609,13841609,"+",1.66582795974669e-18,7.93439634966671e-16,53.525765207284
"83371","NC_035781.1",14418019,14418019,"+",1.02408083969905e-11,1.33979924260889e-09,-55.7142857142857
"83458","NC_035781.1",14428513,14428513,"-",8.63557084945512e-31,2.14149286717492e-27,71.875
"83569","NC_035781.1",14646500,14646500,"-",6.09626016553701e-05,0.00106958909241122,-51.9181585677749
